fecha,r_1yr,r_2yr,r_3yr,r_5yr,r_7yr,r_10yr,r_15yr
2017-10-17,5.059552705738421,5.26466207860217,5.6536645862223,6.02454108790169,6.295838837745681,6.612150151123069,7.226239518083879
2017-10-18,5.0558161874664105,5.26336433513492,5.66429633717855,6.05003414198459,6.32366335116252,6.670497686567869,7.299975363384779
2017-10-19,5.04704742127987,5.26789352099728,5.6620500107319405,6.0501053586495495,6.31041107244628,6.669383729203671,7.28993734891878
2017-10-20,5.05892512261165,5.29554321473552,5.6841089756913,6.097122982363181,6.35415769661454,6.65677746201732,7.340491367000911
2017-10-23,5.07856059789699,5.30944000959322,5.69081192488188,6.10867588105816,6.38717809007503,6.7539141429918805,7.299991640075509
2017-10-24,5.0924947563891205,5.33542763776019,5.7091531022893705,6.13265398730765,6.4204705304265195,6.77345281372933,7.36787779787292
2017-10-25,5.11078693342911,5.35564785853457,5.75025285553733,6.1693860637485,6.46910544258011,6.79623034999696,7.3817851166413995
2017-10-26,5.05604900757649,5.33176735254282,5.73178752125487,6.15604056454359,6.45710727190011,6.8250554384044095,7.357049956202159
2017-10-27,5.04209889299582,5.319558104733179,5.72184995095888,6.16781194629265,6.49947996147167,6.84460087699781,7.38073485355446
2017-10-30,4.88004150728275,5.20427795520487,5.63409493107809,6.10283648290374,6.445472013017831,6.8357464284988305,7.3498482132694205
2017-10-31,4.88839483423866,5.21020182173451,5.63684699438185,6.10945241436215,6.46032845207766,6.87035091479728,7.36055015834949
2017-11-01,4.93330116713942,5.23060398418394,5.68634962004834,6.16172999034989,6.53100926137688,6.893000331974671,7.47711341317502
2017-11-02,4.94221889887328,5.23349261986293,5.74938001376153,6.314780583057001,6.68121015652966,7.02062828229309,7.52679153072968
2017-11-03,4.93008866246755,5.21254532422256,5.70514505795985,6.288278968623411,6.64204903779053,6.97846895155968,7.53809368162355
2017-11-07,4.91150409320442,5.14779328809783,5.64816170268519,6.19455963511189,6.580038643217249,6.96177225335205,7.3937388163931095
2017-11-08,4.90411861741617,5.15265033605001,5.62291957482417,6.1545035869714795,6.55387424146522,6.95561698628803,7.5443044063643105
2017-11-09,4.91398315600524,5.18137985780175,5.62708118692794,6.14316144188614,6.56994852305339,6.98541228533199,7.5915117987872
2017-11-10,4.904527203454919,5.18441589164186,5.63611041048458,6.14349588927295,6.57532639745597,7.020907074250069,7.465554751641649
2017-11-14,4.8978840314131205,5.196162339074379,5.64703373010221,6.19197391437873,6.6243568431042705,7.04874912192527,7.59455766530355
2017-11-15,4.905141299156781,5.1981151272372,5.63461706841375,6.1783217954369,6.610560715126771,7.06807000995683,7.4950365201545
2017-11-16,4.8534029227233,5.16218231791533,5.60741734870361,6.145544437955261,6.56195762028141,6.9780023774645095,7.49893585609874
2017-11-17,4.83876653777301,5.143380651089631,5.56777339525239,6.07501276583544,6.5022108939307905,6.927784759518,7.470717138967039
2017-11-20,4.83214660278186,5.12660843312206,5.56543799014248,6.0960803040747304,6.53419271672032,6.983887857282579,7.49061877341454
2017-11-21,4.79949776244208,5.08029907833488,5.51729517871511,6.04445779249728,6.4712051689939,6.92378040297285,7.399987362590619
2017-11-22,4.77173751799089,5.0322080739311295,5.48380168262203,6.0259156561534,6.45051509627856,6.929822433452899,7.39829729838823
2017-11-23,4.73591081532359,4.99318671315568,5.43534912435139,5.97669825897282,6.421554368343791,6.887207238624541,7.33579409074382
2017-11-24,4.75361456453335,5.024703201419619,5.44380312659824,5.95793004081217,6.40974367927383,6.926983151072361,7.32318932080038
2017-11-27,4.67848954563505,4.98008543896087,5.41993354096409,5.93842934949771,6.385860275918059,6.9239962482646895,7.30114610702287
2017-11-28,4.63191019328916,4.93341402033877,5.38329517747829,5.90013355252215,6.34683826630443,6.88499772466397,7.25055258027743
2017-11-29,4.63319651333258,4.93578733551221,5.364500198005881,5.8827873180419,6.33512046317706,6.83994856162578,7.217286614119479
2017-11-30,4.642636401153251,4.89925759455074,5.30608077193681,5.7952375761546095,6.259572079938209,6.78935456160691,7.17242957968083
2017-12-01,4.677748601028029,4.922737421711941,5.34783093046721,5.83872500201408,6.274421534122129,6.7875117931635405,7.151342762554259
2017-12-04,4.64609427436693,4.9139338990370405,5.34154121887219,5.8582099445103095,6.31293323015573,6.7961710294818305,7.203317491251
2017-12-05,4.65602218527433,4.894659929872,5.32243226442017,5.84462027830439,6.29505069749787,6.7582083870893,7.25006577749744
2017-12-06,4.668773115172789,4.935821155336391,5.34414421045734,5.8442709844623,6.285679611641711,6.74449394714991,7.27470533655198
2017-12-07,4.6843378427706,4.96533219894586,5.37258658351913,5.88762711971345,6.3198631534418,6.78260480106848,7.309302117026189
2017-12-11,4.6936880656247,5.0144874121556295,5.42031086862221,5.92463065248261,6.363680382732221,6.959427187780539,7.333130079885731
2017-12-12,4.73047210818313,5.08010857239268,5.49180595713047,5.99651895988871,6.46691263390087,6.97707596765272,7.3745905823103906
2017-12-13,4.7191202277838,5.06024169421942,5.4490555653339,5.92790776559231,6.41792681964356,6.90093928585053,7.38763006365066
2017-12-14,4.69799390114618,4.99799358632345,5.37498817553695,5.861389284687339,6.32042396116734,6.83151307809962,7.30483776978827
2017-12-15,4.68697897111306,4.96140154210987,5.34959395842782,5.83564919130109,6.26714008253952,6.771805333901661,7.27827378125908
2017-12-18,4.61177120273153,4.92223579177328,5.30200813595554,5.78238516075859,6.17268900297852,6.65731854116326,7.12351593953745
2017-12-19,4.62596311419217,4.91243065080341,5.29383638899698,5.800014770731219,6.20400411327058,6.7098705964336105,7.142136415198729
2017-12-20,4.62649503993783,4.91155594791329,5.32282198915287,5.85054504916917,6.268332410335289,6.701769003569639,7.265059170670971
2017-12-21,4.63737761401984,4.961779991244939,5.38485033891523,5.91613548049874,6.300849805052031,6.75043864660785,7.300605461945529
2017-12-22,4.63439106349347,4.97693517213635,5.39443326870273,5.92673395531635,6.30092360860624,6.67673625249824,7.2757385791768
2017-12-26,4.63320761596351,4.97013920722573,5.36817146334377,5.896085499616,6.31764233810741,6.7740930107105495,7.22430907782934
2017-12-27,4.63416579573457,4.9518324307785,5.35956476394431,5.9039322800106,6.32461428588421,6.759781495488699,7.2508281187325
2017-12-28,4.6230079918395,4.9466031894858595,5.3550186519949,5.9045829171781,6.32763683017202,6.76164848560594,7.040214813791371
2018-01-02,4.61904844849527,4.9382951018531305,5.3294083170663304,5.87455962499742,6.29403136332735,6.69616623032595,7.0893913408016305
2018-01-03,4.61313495140517,4.92053575120531,5.29235857150031,5.80375768399478,6.2280654804289,6.658229431783499,7.1479327691912
2018-01-04,4.607550613829551,4.9175024810618595,5.29538478695446,5.80325145083883,6.21964179811284,6.627871305132051,7.16243324041934
2018-01-05,4.606389061914809,4.9321507025762195,5.3132982483852595,5.79759488595271,6.20147075281526,6.61420076081393,7.11471254401892
2018-01-09,4.62140446603133,4.95494290246715,5.340240104998481,5.82033647095251,6.19279484493221,6.62646465105797,7.15449504886618
2018-01-10,4.6235003837086595,4.9531048204281,5.35053354318653,5.84333762818153,6.20819503790878,6.6132589200786,7.252555030915139
2018-01-11,4.62947103248369,4.94963694094722,5.3363858463973495,5.8161014739712495,6.18071333823599,6.60631971716891,7.16014845725588
2018-01-12,4.65202399466176,4.977039402131131,5.35269024012679,5.82366086535282,6.184471933436289,6.6558647235892705,7.10921094390109
2018-01-15,4.67395046629164,5.00947889299674,5.390589823065451,5.866751200722,6.22759320993861,6.7235604936154605,7.24511951824003
2018-01-16,4.71041293190767,5.02877339848731,5.42083169035749,5.9064994427135105,6.26339805777798,6.76151674323657,7.26098122953904
2018-01-17,4.70444477229012,5.01516696869413,5.3901708856785895,5.87571638731301,6.25732569267346,6.738021707644851,7.25730626970669
2018-01-18,4.69290704812748,5.02041254542959,5.3937237834534,5.88685773395106,6.29265400538179,6.758955322889331,7.3467014370262
2018-01-19,4.70459174994566,5.03822229026802,5.4004950733409505,5.90078011512694,6.3164735581211495,6.81969188100196,7.34083307781719
2018-01-22,4.68999231113466,5.04087490677193,5.39630165139779,5.89236710411074,6.30232156438569,6.85017145071679,7.31327230172737
2018-01-23,4.686729055074,5.02094643231386,5.37895246673199,5.87883241487129,6.27041476538657,6.81819264204368,7.2870829672763895
2018-01-24,4.66561621070746,4.99628366052414,5.3552039231642,5.85600395060741,6.24421905701498,6.77015370536694,7.24863493584026
2018-01-25,4.65288274372441,4.98002560529984,5.31443786197893,5.80788849460632,6.21996825058794,6.74771459116976,7.1712037778773
2018-01-26,4.64519182577861,4.96756844385322,5.32736123118898,5.8327372749827795,6.2486803790495005,6.75004541056414,7.20111394063289
2018-01-29,4.6343519276658,4.95546040150149,5.32837642580086,5.84262362359185,6.2551808780598295,6.74334806167369,7.195191129977201
2018-01-30,4.68135959566123,5.0416488294688,5.4116484852735205,5.92092715316851,6.300696753276171,6.72169117472776,7.2531915358455405
2018-01-31,4.68375125796078,5.05492162301699,5.43318687382371,5.91096073007941,6.264375568274979,6.63975420836746,7.1714986093212
2018-02-01,4.712081024603,5.069291920291629,5.43688986573857,5.90205260532312,6.25024735067302,6.60134024535798,7.14170557640802
2018-02-02,4.720470293534531,5.07704775015793,5.4422816025294205,5.91916937337285,6.28582610150521,6.62650047410157,7.10863608094769
2018-02-05,4.725884247639691,5.14814483990403,5.5377628178858505,6.01380992011161,6.33498073687815,6.69126403591564,7.31099209463532
2018-02-06,4.73617910405251,5.1548272334895,5.53532707663311,6.01985603573046,6.37049320554512,6.771046886902809,7.36245104398008
2018-02-07,4.73990059552364,5.13510539165466,5.510322892088889,5.99668525642687,6.34413047534245,6.7678376924801595,7.31544476181021
2018-02-08,4.745258935304951,5.1277609574948,5.52761231730794,6.03649628273173,6.40227206262083,6.81358570152745,7.399406597865429
2018-02-09,4.79692374118334,5.16228905119588,5.55633335104017,6.0374739554132795,6.41663591506956,6.83361124506056,7.366888999289049
2018-02-12,4.80170181807318,5.15811156060377,5.56039504999227,6.02505866497402,6.385181583366149,6.815185402879879,7.30606791867484
2018-02-13,4.7936956695883,5.1793382870793,5.5747283944483,6.04860412366579,6.4022764942743695,6.821072833228629,7.337391727453451
2018-02-14,4.77788764169951,5.1783082367786495,5.57900895603718,6.06376135580146,6.42860574457673,6.87515039548339,7.431997793738219
2018-02-15,4.76941249709362,5.17007096625035,5.57424894348003,6.05593296079879,6.428319235443119,6.951858204305091,7.407477502792589
2018-02-16,4.75756865406289,5.13521179857703,5.541068276536,6.02638683784956,6.400263801572981,6.91604597937909,7.41426555660413
2018-02-19,4.75285173736021,5.1413113084391195,5.55083613753135,6.02927609041907,6.41019880891404,6.94840635211948,7.41870549945056
2018-02-20,4.74437556850354,5.1270052775530806,5.54029224400084,6.0475273118253705,6.443820049459919,6.984296151162921,7.47432575554625
2018-02-21,4.69387910664182,5.08383176314408,5.50450804745687,6.03404147822385,6.45997516858884,6.975762818769141,7.4996126808434305
2018-02-22,4.656804698058,5.07104038669992,5.48507379142927,6.01317047386586,6.432376718827699,6.937277098555141,7.46711612909014
2018-02-23,4.63177780750324,5.071003255935199,5.48566564154711,6.00667422976077,6.415494844171871,6.8817695413797395,7.43833654040644
2018-02-26,4.606221487026771,5.07166475802287,5.48231935273669,5.9919475658374,6.39466479061817,6.88972095812959,7.3930309509395
2018-02-27,4.60182994026162,5.07996872735483,5.4970860346866806,6.0114515497381,6.418197165022139,6.89435273807829,7.45249525251042
2018-02-28,4.60621776760388,5.100384291060149,5.52814121995692,6.0576332333138,6.45319363685107,6.967583908953739,7.44309175832803
2018-03-01,4.61042006916973,5.16561099345065,5.612471667123311,6.1407165831769595,6.56332466108617,7.11021698048112,7.55266292126417
2018-03-02,4.60436262882857,5.16173825035762,5.61781249992438,6.1778106897049305,6.62093399262462,7.125274168490909,7.63030060159198
2018-03-05,4.60419332868,5.1299575659042205,5.58785877624903,6.16227421457907,6.651716980996911,7.13155063408883,7.61162057882866
2018-03-06,4.58372198225597,5.0832342387252805,5.54214241873955,6.1192924239514,6.55801485190912,7.08692873252218,7.535277981471659
2018-03-07,4.58811817228017,5.10473645584174,5.572566339658129,6.15575124239511,6.604919985310439,7.11748441955329,7.6040621465521
2018-03-08,4.552276639582041,5.08777881915599,5.554864435793331,6.1450389436412305,6.630268307781829,7.0944908883204,7.57655380403643
2018-03-09,4.54525665592356,5.07564458075758,5.54046787499161,6.12130123379898,6.60009462621786,7.05482021746515,7.5311532182886705
2018-03-12,4.53431323561695,5.05416016185017,5.5103097592958905,6.07575795719202,6.53286933928348,6.964982022120631,7.448404396681039
2018-03-13,4.534890872038,5.02916349541026,5.472384759779169,6.04807961530539,6.479951060744201,6.90316013966281,7.4529503627648905
2018-03-14,4.5420585520348,5.04488728976472,5.48226954990274,6.05292206168754,6.48731398159972,6.874844637778341,7.465789701624111
2018-03-15,4.54144636721985,5.0160068575161105,5.4407162016819095,6.0238743285558,6.4593947880852,6.87332731098958,7.455630217244879
2018-03-16,4.52621035217214,5.0037175061172,5.42121659780711,5.99663247434569,6.434112722494841,6.85808583379382,7.4157943946662295
2018-03-20,4.54657175550201,5.02411291882901,5.43025179667738,5.98975074427754,6.43905224415684,6.884147769763881,7.48004663149318
2018-03-21,4.52798896944869,5.02158296354686,5.41880451984163,5.97629582546021,6.43733049424667,6.88102359300468,7.49194859163648
2018-03-22,4.53257402882659,5.04120637599203,5.43078168522098,5.99148467524314,6.443679151286739,6.88969167860618,7.428032878515991
2018-03-23,4.5095689762747,5.03057611524161,5.44484449755475,6.01536529759086,6.462086078425711,6.91195401049859,7.52840917597122
2018-03-26,4.49829589480353,5.0052894256383995,5.40324662408255,5.9633632027868995,6.42455424301961,6.88446301029792,7.4652802836281795
2018-03-27,4.44898186324554,4.96044016183614,5.34097598482371,5.890207258327361,6.369724636848351,6.830026057462731,7.35522737099589
2018-03-28,4.43794830804774,4.96653194430523,5.343159572130371,5.87792919373612,6.3065939216294495,6.64296993680356,7.29240570213555
2018-04-02,4.43572729993343,4.98118812366228,5.37408038365032,5.907463522296981,6.299748392175671,6.654683159803381,7.3124958640803
2018-04-03,4.43818580944197,4.97757337302303,5.3607777952688,5.89725861478007,6.323235336487711,6.64555225298267,7.33458025334662
2018-04-04,4.44932819041967,4.9887536908752,5.37302897693468,5.90878653651598,6.34512771696152,6.6495628898487995,7.365727981601
2018-04-05,4.45758508179089,4.97767471765372,5.34476871200876,5.86813632295409,6.3100394923012795,6.632682250114851,7.35307904067643
2018-04-06,4.41999852204024,4.91424831782458,5.28014103221711,5.814101309049001,6.27212573246293,6.53968952863615,7.295078039688541
2018-04-09,4.4141210722455995,4.87997367137594,5.25404269271791,5.81313556787421,6.28733585093997,6.58427325234556,7.268951810949879
2018-04-10,4.40589545509767,4.8565828813494,5.20521550902324,5.74930136555553,6.24557022633675,6.520858218814859,7.253086161411409
2018-04-11,4.40385043874382,4.836682967233711,5.18305670662693,5.7229598868487,6.17054784930731,6.5124578573292995,7.27175238179986
2018-04-12,4.3617072032954995,4.8277409659066395,5.19532012934767,5.75823563766652,6.22479731781971,6.5694474933918405,7.36824333831379
2018-04-13,4.308967288910679,4.7955473419873895,5.14570439018289,5.71189162318646,6.20656166565745,6.604569245525931,7.238864897143291
2018-04-16,4.29644924646558,4.78166286221256,5.119645820338721,5.6849537181122605,6.182025923963811,6.5528589593832605,7.204963594680399
2018-04-17,4.28315067332036,4.75983636180869,5.09905012127346,5.65945688236658,6.15651087982509,6.52909952990891,7.19492719604088
2018-04-18,4.29718358616627,4.76225537984874,5.09848911749412,5.660527643609551,6.15643415349719,6.57109114574287,7.2136374537577
2018-04-19,4.32799206139919,4.77234157643769,5.1145940020587295,5.6973058419569,6.1976526854852,6.57669376538524,7.19467940127871
2018-04-20,4.29005593356585,4.7621025406471205,5.1096791982570595,5.7037395902594,6.21555216452404,6.5803852747572495,7.2376367252403595
2018-04-23,4.2982111327875705,4.77955921809052,5.1398257410162,5.72946828178113,6.20520630059646,6.633451323469811,7.26770876291093
2018-04-24,4.3026889030091,4.77778404852805,5.14308151356431,5.72838685211085,6.20293973906218,6.65324576442073,7.27831398121246
2018-04-25,4.310277950792471,4.79061121070149,5.16763311869038,5.76852067160457,6.251242148445329,6.65539633440461,7.370832708423181
2018-04-26,4.307644602325309,4.77128038209245,5.14563164785741,5.73731520032316,6.22073483226967,6.71420674362833,7.319197927295951
2018-04-27,4.30241397424912,4.76030361166468,5.13200281905675,5.72528793008266,6.2081403636446,6.605690331172901,7.236879654876641
2018-04-30,4.32920832530751,4.78361526557223,5.155635013131319,5.74089859541783,6.22212959597319,6.59181442398519,7.297180410749279
2018-05-02,4.3392775155867005,4.7932665372973995,5.1638419428210405,5.75461168207537,6.24837926981471,6.61008830366688,7.339702970705559
2018-05-03,4.32904368358823,4.78939573934703,5.16732093205199,5.75983515085492,6.256153613603329,6.61969249973253,7.2998023184828
2018-05-04,4.33097719239938,4.80334572678379,5.18045668010875,5.770984023523891,6.26752180586438,6.6388042304711,7.3500847555595605
2018-05-07,4.3888551440463495,4.849003356194,5.22353520385997,5.80561277152677,6.28300267788941,6.6612835540081,7.32189491219115
2018-05-08,4.40862211576292,4.8932617342613,5.27990170159865,5.8615930231113005,6.33511219606767,6.697337961144189,7.4461637027447
2018-05-09,4.433579593588919,4.91453725364117,5.29504112706025,5.87749253912966,6.372506906642,6.751046631595161,7.4563785870954
2018-05-10,4.43473133456554,4.88160901606497,5.254227689573209,5.8341663862570305,6.312998468411419,6.700881958023761,7.45165766129187
2018-05-11,4.46167222948266,4.897414775071731,5.26042024391064,5.82878080060576,6.31123402121226,6.69142318142732,7.41255473950158
2018-05-15,4.50380618796398,4.947336236927679,5.30414112565377,5.8808223388869605,6.36301937342625,6.755748848528841,7.525327929918061
2018-05-16,4.49518278173581,4.95421152464215,5.32391682262039,5.908076346308,6.388717902751161,6.73708590424757,7.49910151738603
2018-05-17,4.55748138816807,5.0152351957779,5.36798436119994,5.94232585428229,6.41143718025637,6.7897843715927495,7.49705096036114
2018-05-18,4.6217850295256,5.09193203894349,5.44627151732852,6.0269064062974,6.5303174808392805,6.833585620349079,7.6311572481241905
2018-05-21,4.62837538650988,5.1000671577807,5.45409148712604,6.00800733400175,6.4705645303821795,6.831173260863389,7.581369482117541
2018-05-22,4.58890493077996,5.06427262527321,5.4156005527484,5.97467463494704,6.442558902779689,6.77795775599411,7.64667368044808
2018-05-23,4.5884033648469,5.06644094850175,5.41613014649866,5.9647139015480395,6.4185147538224,6.772087059708699,7.559327766465331
2018-05-24,4.56034933533957,5.04241797130134,5.388993163044311,5.93700299903729,6.39835057634033,6.759114413224659,7.5339621103698695
2018-05-25,4.5406618191967,5.03051579645782,5.39330153979925,5.95212607271215,6.40988835183869,6.77277012233873,7.484879534654549
2018-05-28,4.53644365975951,5.01232169872299,5.369949986833681,5.92616024775994,6.39583341536021,6.78598119887074,7.468103102626469
2018-05-29,4.55640705380961,5.03857278602351,5.38788578698968,5.94231993531447,6.42082435533222,6.76811222416461,7.55860497909765
2018-05-30,4.55276634328061,5.0490709725752,5.407406278150971,5.9603441557805805,6.42993756824666,6.773348482866071,7.5099561451559795
2018-05-31,4.56144409855893,5.064148219482989,5.42972439040582,5.981201237181151,6.443829658425999,6.797494970824081,7.54813346394022
2018-06-01,4.5488240419051005,5.04285201986971,5.4043829676877,5.95092739751375,6.421768083357569,6.78305496973024,7.50010551002514
2018-06-05,4.52865706790565,5.01368672930053,5.38034087967383,5.93650922132096,6.411869194228791,6.763571260328891,7.4672238688312795
2018-06-06,4.53668307703416,4.9977574873042805,5.35455893065048,5.89591448741686,6.344757101991259,6.669036397006501,7.406125001525781
2018-06-07,4.54113749464274,5.044511336095621,5.39368416514571,5.91984636360861,6.38504359495104,6.6834891119757405,7.44684106254457
2018-06-08,4.57515058550968,5.08637921549824,5.4318686787174695,5.9633902718506,6.43853073427768,6.73350115814941,7.517197333616229
2018-06-12,4.59558102313781,5.11725341703403,5.46207317801137,5.98670289935135,6.46405909651208,6.748534721476481,7.582118112217009
2018-06-13,4.5931033393696,5.1354700047725,5.482823346394619,5.996359398552141,6.47225777255377,6.7344620622105404,7.578355914737959
2018-06-14,4.60797056194282,5.1502831447222,5.4894244317196,6.00276319489947,6.4701730713647905,6.7101317217475405,7.5864506868105
2018-06-15,4.64962695839923,5.206321966528351,5.54022133703454,6.05254126427964,6.521832334706421,6.77866627624643,7.6126970150363
2018-06-18,4.66769616502226,5.21061471080793,5.54101463465651,6.05363219962745,6.535295121480599,6.776973743751161,7.63087966441517
2018-06-19,4.65223780740814,5.21771552152427,5.54829473576455,6.05974661995212,6.53672685488879,6.7800442881709,7.6171727659287995
2018-06-20,4.65786344274668,5.213709298893001,5.54335405554187,6.036052084746521,6.50932537773201,6.673171262128349,7.603779989621399
2018-06-21,4.67025840362433,5.24537703622806,5.5879213933889496,6.089516941854,6.54276689361652,6.70177378312142,7.67366095507749
2018-06-22,4.6432586055414,5.2333747139196705,5.56522126708512,6.05610504044634,6.51685641291086,6.7266665177920695,7.627015246555791
2018-06-25,4.64904404433444,5.23504604140894,5.5651028518515595,6.04874951973217,6.504912970754869,6.709010724547371,7.58125981364956
2018-06-26,4.6435938406207,5.23098808623216,5.56560432703719,6.054169999854119,6.5087498769414305,6.71513336457051,7.56864440985919
2018-06-27,4.64632128592921,5.22512048706173,5.55629522574924,6.05217989485445,6.5153759074941195,6.67889220160128,7.608851478903469
2018-06-28,4.655321003774611,5.23354507036763,5.56426818939744,6.06956337124034,6.53794917650926,6.725896740598141,7.657697266300829
2018-06-29,4.65850358887766,5.204621855542991,5.541214116084079,6.05288626362387,6.53022379223505,6.71547353146475,7.6433082788165505
2018-07-03,4.659746360070869,5.16906914527717,5.506527981890421,6.01982638938786,6.4991029656349895,6.7000426616491495,7.59633146882922
2018-07-04,4.66375003236662,5.170436015769861,5.542921321662679,6.04151132153004,6.484162310285931,6.694175972451399,7.5973582003960995
2018-07-05,4.6747273058622,5.17185367050334,5.49944812792939,5.99594138349467,6.47943500525808,6.690325869222461,7.61116021461887
2018-07-06,4.68941479963228,5.210557583612481,5.5332792811929,6.01732253823103,6.48185228533586,6.696826998911661,7.61855331725618
2018-07-09,4.69660509681363,5.2357366757532,5.56061531611335,6.0418083345075795,6.50013252687417,6.69696678069142,7.630333037230611
2018-07-10,4.71222177073748,5.23302848867615,5.55860392807434,6.0412693588430395,6.4990830534650295,6.68956558637411,7.6146797338304495
2018-07-11,4.72260379263362,5.23571712513542,5.5644983767983405,6.0605070830516095,6.516149570359871,6.67590926652411,7.63568805996282
2018-07-12,4.72025373476774,5.2277235996310605,5.57494081623207,6.07394543921503,6.5278578531158304,6.7276792012762,7.661496775239169
2018-07-13,4.6477387157558,5.17418605447716,5.538767298519169,6.0716057116166695,6.551929475773339,6.773179927245709,7.645636838947819
2018-07-16,4.57062667553855,5.16251230486647,5.541183232924371,6.08585621986523,6.57419050998094,6.79628255560005,7.70799982705612
2018-07-17,4.64572918232876,5.17471003046897,5.57400664690332,6.12032023430527,6.583371138795729,6.87576101807444,7.73959897001207
2018-07-18,4.629800632080331,5.1243830031973605,5.513410630262229,6.07667652614116,6.56166272218489,6.84897615757703,7.71932305820942
2018-07-19,4.62859747890996,5.11757230518315,5.51352189583889,6.07156032879816,6.53010214578367,6.8537025771729905,7.64539391723156
2018-07-23,4.64650770996988,5.09050793881135,5.5002806968066,6.075965229944011,6.54947843733113,6.86200711230195,7.706009352896779
2018-07-24,4.66600814294095,5.11003982126961,5.51814271399926,6.0938745143753,6.5519738514624795,6.89569933428668,7.750462797394091
2018-07-25,4.66010432075551,5.10149320157675,5.50244182213377,6.09538064020316,6.60092088504975,6.98424071912245,7.76502087039632
2018-07-26,4.67158951862214,5.09570279573207,5.491566228453229,6.082673127772599,6.59393023261828,6.98141296546126,7.76208549392127
2018-07-27,4.69109505923225,5.09297335228076,5.4833070957333705,6.07104386020011,6.58498616971116,6.992443531945219,7.70600638009694
2018-07-30,4.75028049823847,5.10773978382736,5.5066992329461,6.09954187034612,6.60034144134458,7.03494764712596,7.73544350796168
2018-07-31,4.7727642525622604,5.15621898191535,5.5382672592347,6.13481237628796,6.63749806255784,7.05844611468102,7.76344326652991
2018-08-01,4.74150783109872,5.159007638516,5.55081950809612,6.15390717412845,6.65618635141709,7.09729429095321,7.78902179451965
2018-08-02,4.73444939159713,5.183948931970471,5.567506019471081,6.16496761857938,6.66344627320215,7.094075024533569,7.76642210847836
2018-08-03,4.74167041677849,5.17787148056178,5.55199693608396,6.14480141712794,6.643183093452739,7.0785348331734195,7.72511188523442
2018-08-06,4.69375197460561,5.12711463485186,5.503410398985429,6.104374259302539,6.6291610873841496,7.08876956014346,7.7299763314194205
2018-08-08,4.68609728896725,5.1260186162121,5.506292713595131,6.1104493810516605,6.6173945996713,7.06385301507874,7.8026704581777295
2018-08-09,4.67831682980425,5.11529595264247,5.48611947240663,6.08384539671396,6.59066828534895,7.03064507534635,7.70563505107551
2018-08-10,4.6828636646515,5.140721944698011,5.51079551288303,6.09926494525775,6.580685090745381,7.02413696662617,7.737636360623521
2018-08-13,4.6990126316621295,5.18058356111157,5.55799820210687,6.14692651301658,6.62801514706028,7.0423508177494005,7.8038409020837
2018-08-14,4.6979671739515,5.18972544326584,5.56634596259563,6.15238418975983,6.63292243121105,7.05228501214273,7.775947893944279
2018-08-15,4.69539879217468,5.21005007786157,5.56709889587782,6.1501157998588605,6.631554387193141,7.05732586919848,7.76691924393641
2018-08-16,4.72271640010647,5.18094075944688,5.54072207526921,6.125713117892239,6.604193501884841,7.02840337510896,7.72865319572697
2018-08-17,4.6749698472819,5.1953594451954,5.55629302643588,6.1417147268822,6.6297343223986696,7.07447701072991,7.70376023578663
2018-08-21,4.67338129860941,5.171910863529449,5.53218423380021,6.11807243255321,6.62261086135931,7.05909156635987,7.68672619585755
2018-08-22,4.64420543676569,5.16988822155105,5.5257101512560105,6.089723620946439,6.57693846751959,7.000980910691849,7.6562935330949795
2018-08-23,4.63046100702742,5.18290178119638,5.52803759056595,6.08489504310095,6.576181274331259,6.99513344256958,7.64200920724978
2018-08-24,4.59486312615668,5.16561251460673,5.5024529241983995,6.06990567773891,6.56423401355181,6.9961950721673,7.601089398203589
2018-08-27,4.6024359181757495,5.16410205559243,5.50212887965802,6.061738164002,6.55409854871611,6.99678702231293,7.60975826661162
2018-08-28,4.610702246101741,5.17494146922026,5.51583790964699,6.07804063560562,6.5750281153149,7.0338227701713,7.63551883888782
2018-08-29,4.5807431877609,5.172511159317541,5.53032194101496,6.1113947371364,6.604621673836469,7.06263407406831,7.67707480881106
2018-08-30,4.58255704983805,5.179604451038109,5.54335980364806,6.13334022329124,6.6218798688902405,7.06878700859568,7.6766193048306395
2018-08-31,4.64209492306272,5.20051627549234,5.5575768300631605,6.14418736808266,6.62501237640027,7.06242198976991,7.6712099604208
2018-09-03,4.67059663272477,5.18213864140236,5.54703664608347,6.1393628946206595,6.616641219872629,7.0445982271687395,7.644326508029541
2018-09-04,4.65014864286431,5.19233526761954,5.56370645229861,6.16314694524686,6.63460005005435,7.06704088332351,7.688781491924079
2018-09-05,4.65438502986832,5.1944251091249,5.56861346479908,6.16745800682102,6.637152230807749,7.067227622899031,7.69238290850761
2018-09-06,4.691146083775529,5.22012932535645,5.5893420396780105,6.16953035785515,6.64603184972159,7.06819593192991,7.75412926985703
2018-09-07,4.7855384206976295,5.240831274538571,5.61194593559197,6.20610478106833,6.7071037599470404,7.155130754823739,7.7794409639238005
2018-09-10,4.6849449863673005,5.28266688933606,5.65020636065855,6.24788195810908,6.7659723152261195,7.19187932332234,7.81088256147347
2018-09-11,4.6633332789905095,5.26676137543588,5.6479563795024,6.2508644148409305,6.73511373939675,7.16874846266275,7.83930304821313
2018-09-12,4.7404203828566605,5.21224651209175,5.6061120984882,6.21712283432365,6.7186255964707,7.159599569970849,7.7552601086832
